Date,Price,,,,,
19/08/2014,"16,919.59",,,,,
20/08/2014,"16,979.13",,,,,
21/08/2014,"17,039.49",,,,,
22/08/2014,"17,001.22",,,,,
25/08/2014,"17,076.87",,,,,
26/08/2014,"17,106.70",,,,,
27/08/2014,"17,122.01",,,,,
28/08/2014,"17,079.57",,,,,
29/08/2014,"17,098.45",,,,,
02/09/2014,"17,067.56",,,,,
03/09/2014,"17,078.28",,,,,
04/09/2014,"17,069.58",,,,,
05/09/2014,"17,137.36",,,,,
08/09/2014,"17,111.42",,,,,
09/09/2014,"17,013.87",,,,,
10/09/2014,"17,068.71",,,,,
11/09/2014,"17,049.00",,,,,
12/09/2014,"16,987.51",,,,,
15/09/2014,"17,031.14",,,,,
16/09/2014,"17,131.97",,,,,
17/09/2014,"17,156.85",,,,,
18/09/2014,"17,265.99",,,,,
19/09/2014,"17,279.74",,,,,
22/09/2014,"17,172.68",,,,,
23/09/2014,"17,055.87",,,,,
24/09/2014,"17,210.06",,,,,
25/09/2014,"16,945.80",,,,,
26/09/2014,"17,113.15",,,,,
29/09/2014,"17,071.22",,,,,
30/09/2014,"17,042.90",,,,,
01/10/2014,"16,804.71",,,,,
02/10/2014,"16,801.05",,,,,
03/10/2014,"17,009.69",,,,,
06/10/2014,"16,991.91",,,,,
07/10/2014,"16,719.39",,,,,
08/10/2014,"16,994.22",,,,,
09/10/2014,"16,659.25",,,,,
10/10/2014,"16,544.10",,,,,
13/10/2014,"16,321.07",,,,,
14/10/2014,"16,315.19",,,,,
15/10/2014,"16,141.74",,,,,
16/10/2014,"16,117.24",,,,,
17/10/2014,"16,380.41",,,,,
20/10/2014,"16,399.67",,,,,
21/10/2014,"16,614.81",,,,,
22/10/2014,"16,461.32",,,,,
23/10/2014,"16,677.90",,,,,
24/10/2014,"16,805.41",,,,,
27/10/2014,"16,817.94",,,,,
28/10/2014,"17,005.75",,,,,
29/10/2014,"16,974.31",,,,,
30/10/2014,"17,195.42",,,,,
31/10/2014,"17,390.52",,,,,
03/11/2014,"17,366.24",,,,,
04/11/2014,"17,383.84",,,,,
05/11/2014,"17,484.53",,,,,
06/11/2014,"17,554.47",,,,,
07/11/2014,"17,573.93",,,,,
10/11/2014,"17,613.74",,,,,
11/11/2014,"17,614.90",,,,,
12/11/2014,"17,612.20",,,,,
13/11/2014,"17,652.79",,,,,
14/11/2014,"17,634.74",,,,,
17/11/2014,"17,647.75",,,,,
18/11/2014,"17,687.82",,,,,
19/11/2014,"17,685.73",,,,,
20/11/2014,"17,719.00",,,,,
21/11/2014,"17,810.06",,,,,
24/11/2014,"17,817.90",,,,,
25/11/2014,"17,814.94",,,,,
26/11/2014,"17,827.75",,,,,
28/11/2014,"17,828.24",,,,,
01/12/2014,"17,776.80",,,,,
02/12/2014,"17,879.55",,,,,
03/12/2014,"17,912.62",,,,,
04/12/2014,"17,900.10",,,,,
05/12/2014,"17,958.79",,,,,
08/12/2014,"17,852.48",,,,,
09/12/2014,"17,801.20",,,,,
10/12/2014,"17,533.15",,,,,
11/12/2014,"17,596.34",,,,,
12/12/2014,"17,280.83",,,,,
15/12/2014,"17,180.84",,,,,
16/12/2014,"17,068.87",,,,,
17/12/2014,"17,356.87",,,,,
18/12/2014,"17,778.15",,,,,
19/12/2014,"17,804.80",,,,,
22/12/2014,"17,959.44",,,,,
23/12/2014,"18,024.17",,,,,
24/12/2014,"18,030.21",,,,,
26/12/2014,"18,053.71",,,,,
29/12/2014,"18,038.23",,,,,
30/12/2014,"17,983.07",,,,,
31/12/2014,"17,823.07",,,,,
02/01/2015,"17,832.99",,,,,
05/01/2015,"17,501.65",,,,,
06/01/2015,"17,371.64",,,,,
07/01/2015,"17,584.52",,,,,
08/01/2015,"17,907.87",,,,,
09/01/2015,"17,737.37",,,,,
12/01/2015,"17,640.84",,,,,
13/01/2015,"17,613.68",,,,,
14/01/2015,"17,427.09",,,,,
15/01/2015,"17,320.71",,,,,
16/01/2015,"17,511.57",,,,,
20/01/2015,"17,515.23",,,,,
21/01/2015,"17,554.28",,,,,
22/01/2015,"17,813.98",,,,,
23/01/2015,"17,672.60",,,,,
26/01/2015,"17,678.70",,,,,
27/01/2015,"17,387.21",,,,,
28/01/2015,"17,191.37",,,,,
29/01/2015,"17,416.85",,,,,
30/01/2015,"17,164.95",,,,,
02/02/2015,"17,361.04",,,,,
03/02/2015,"17,666.40",,,,,
04/02/2015,"17,673.02",,,,,
05/02/2015,"17,884.88",,,,,
06/02/2015,"17,824.29",,,,,
09/02/2015,"17,729.21",,,,,
10/02/2015,"17,868.76",,,,,
11/02/2015,"17,862.14",,,,,
12/02/2015,"17,972.38",,,,,
13/02/2015,"18,019.35",,,,,
17/02/2015,"18,047.58",,,,,
18/02/2015,"18,029.85",,,,,
19/02/2015,"17,985.77",,,,,
20/02/2015,"18,140.44",,,,,
23/02/2015,"18,116.84",,,,,
24/02/2015,"18,209.19",,,,,
25/02/2015,"18,224.57",,,,,
26/02/2015,"18,214.42",,,,,
27/02/2015,"18,132.70",,,,,
02/03/2015,"18,288.63",,,,,
03/03/2015,"18,203.37",,,,,
04/03/2015,"18,096.90",,,,,
05/03/2015,"18,135.72",,,,,
06/03/2015,"17,856.78",,,,,
09/03/2015,"17,995.72",,,,,
10/03/2015,"17,662.94",,,,,
11/03/2015,"17,635.39",,,,,
12/03/2015,"17,895.22",,,,,
13/03/2015,"17,749.31",,,,,
16/03/2015,"17,977.42",,,,,
17/03/2015,"17,849.08",,,,,
18/03/2015,"18,076.19",,,,,
19/03/2015,"17,959.03",,,,,
20/03/2015,"18,127.65",,,,,
23/03/2015,"18,116.04",,,,,
24/03/2015,"18,011.14",,,,,
25/03/2015,"17,718.54",,,,,
26/03/2015,"17,678.23",,,,,
27/03/2015,"17,712.66",,,,,
30/03/2015,"17,976.31",,,,,
31/03/2015,"17,776.12",,,,,
01/04/2015,"17,698.18",,,,,
02/04/2015,"17,763.24",,,,,
06/04/2015,"17,880.85",,,,,
07/04/2015,"17,875.42",,,,,
08/04/2015,"17,902.51",,,,,
09/04/2015,"17,958.73",,,,,
10/04/2015,"18,057.65",,,,,
13/04/2015,"17,977.04",,,,,
14/04/2015,"18,036.70",,,,,
15/04/2015,"18,112.61",,,,,
16/04/2015,"18,105.77",,,,,
17/04/2015,"17,826.30",,,,,
20/04/2015,"18,034.93",,,,,
21/04/2015,"17,949.59",,,,,
22/04/2015,"18,038.27",,,,,
23/04/2015,"18,058.69",,,,,
24/04/2015,"18,080.14",,,,,
27/04/2015,"18,037.97",,,,,
28/04/2015,"18,110.14",,,,,
29/04/2015,"18,035.53",,,,,
30/04/2015,"17,840.52",,,,,
01/05/2015,"18,024.06",,,,,
04/05/2015,"18,070.40",,,,,
05/05/2015,"17,928.20",,,,,
06/05/2015,"17,841.98",,,,,
07/05/2015,"17,924.06",,,,,
08/05/2015,"18,191.11",,,,,
11/05/2015,"18,105.17",,,,,
12/05/2015,"18,068.23",,,,,
13/05/2015,"18,060.49",,,,,
14/05/2015,"18,252.24",,,,,
15/05/2015,"18,272.56",,,,,
18/05/2015,"18,298.88",,,,,
19/05/2015,"18,312.39",,,,,
20/05/2015,"18,285.40",,,,,
21/05/2015,"18,285.74",,,,,
22/05/2015,"18,232.02",,,,,
26/05/2015,"18,041.54",,,,,
27/05/2015,"18,162.99",,,,,
28/05/2015,"18,126.12",,,,,
29/05/2015,"18,010.68",,,,,
01/06/2015,"18,040.37",,,,,
02/06/2015,"18,011.94",,,,,
03/06/2015,"18,076.27",,,,,
04/06/2015,"17,905.58",,,,,
05/06/2015,"17,849.46",,,,,
08/06/2015,"17,766.55",,,,,
09/06/2015,"17,764.04",,,,,
10/06/2015,"18,000.40",,,,,
11/06/2015,"18,039.37",,,,,
12/06/2015,"17,898.84",,,,,
15/06/2015,"17,791.17",,,,,
16/06/2015,"17,904.48",,,,,
17/06/2015,"17,935.74",,,,,
18/06/2015,"18,115.84",,,,,
19/06/2015,"18,015.95",,,,,
22/06/2015,"18,119.78",,,,,
23/06/2015,"18,144.07",,,,,
24/06/2015,"17,966.07",,,,,
25/06/2015,"17,890.36",,,,,
26/06/2015,"17,946.68",,,,,
29/06/2015,"17,596.35",,,,,
30/06/2015,"17,619.51",,,,,
01/07/2015,"17,757.91",,,,,
02/07/2015,"17,730.11",,,,,
06/07/2015,"17,683.58",,,,,
07/07/2015,"17,776.91",,,,,
08/07/2015,"17,515.42",,,,,
09/07/2015,"17,548.62",,,,,
10/07/2015,"17,760.41",,,,,
13/07/2015,"17,977.68",,,,,
14/07/2015,"18,053.58",,,,,
15/07/2015,"18,050.17",,,,,
16/07/2015,"18,120.25",,,,,
17/07/2015,"18,086.45",,,,,
20/07/2015,"18,100.41",,,,,
21/07/2015,"17,919.29",,,,,
22/07/2015,"17,851.04",,,,,
23/07/2015,"17,731.92",,,,,
24/07/2015,"17,568.53",,,,,
27/07/2015,"17,440.59",,,,,
28/07/2015,"17,630.27",,,,,
29/07/2015,"17,751.39",,,,,
30/07/2015,"17,745.98",,,,,
31/07/2015,"17,689.86",,,,,
03/08/2015,"17,598.20",,,,,
04/08/2015,"17,550.69",,,,,
05/08/2015,"17,540.47",,,,,
06/08/2015,"17,419.75",,,,,
07/08/2015,"17,373.38",,,,,
10/08/2015,"17,615.17",,,,,
11/08/2015,"17,402.84",,,,,
12/08/2015,"17,402.51",,,,,
13/08/2015,"17,408.25",,,,,
14/08/2015,"17,477.40",,,,,
17/08/2015,"17,545.18",,,,,
18/08/2015,"17,511.34",,,,,
19/08/2015,"17,348.73",,,,,
20/08/2015,"16,990.69",,,,,
21/08/2015,"16,459.75",,,,,
24/08/2015,"15,871.35",,,,,
25/08/2015,"15,666.44",,,,,
26/08/2015,"16,285.51",,,,,
27/08/2015,"16,654.77",,,,,
28/08/2015,"16,643.01",,,,,
31/08/2015,"16,528.03",,,,,
01/09/2015,"16,058.35",,,,,
02/09/2015,"16,351.38",,,,,
03/09/2015,"16,374.76",,,,,
04/09/2015,"16,102.38",,,,,
08/09/2015,"16,492.68",,,,,
09/09/2015,"16,253.57",,,,,
10/09/2015,"16,330.40",,,,,
11/09/2015,"16,433.09",,,,,
14/09/2015,"16,370.96",,,,,
15/09/2015,"16,599.85",,,,,
16/09/2015,"16,739.95",,,,,
17/09/2015,"16,674.74",,,,,
18/09/2015,"16,384.58",,,,,
21/09/2015,"16,510.19",,,,,
22/09/2015,"16,330.47",,,,,
23/09/2015,"16,279.89",,,,,
24/09/2015,"16,201.32",,,,,
25/09/2015,"16,314.67",,,,,
28/09/2015,"16,001.89",,,,,
29/09/2015,"16,049.13",,,,,
30/09/2015,"16,284.70",,,,,
01/10/2015,"16,272.01",,,,,
02/10/2015,"16,472.37",,,,,
05/10/2015,"16,776.43",,,,,
06/10/2015,"16,790.19",,,,,
07/10/2015,"16,912.29",,,,,
08/10/2015,"17,050.75",,,,,
09/10/2015,"17,084.49",,,,,
12/10/2015,"17,131.86",,,,,
13/10/2015,"17,081.89",,,,,
14/10/2015,"16,924.75",,,,,
15/10/2015,"17,141.75",,,,,
16/10/2015,"17,215.97",,,,,
19/10/2015,"17,230.54",,,,,
20/10/2015,"17,217.11",,,,,
21/10/2015,"17,168.61",,,,,
22/10/2015,"17,489.16",,,,,
23/10/2015,"17,646.70",,,,,
26/10/2015,"17,623.05",,,,,
27/10/2015,"17,581.43",,,,,
28/10/2015,"17,779.52",,,,,
29/10/2015,"17,755.80",,,,,
30/10/2015,"17,663.54",,,,,
02/11/2015,"17,828.76",,,,,
03/11/2015,"17,918.15",,,,,
04/11/2015,"17,867.58",,,,,
05/11/2015,"17,863.43",,,,,
06/11/2015,"17,910.33",,,,,
09/11/2015,"17,730.48",,,,,
10/11/2015,"17,758.21",,,,,
11/11/2015,"17,702.22",,,,,
12/11/2015,"17,448.07",,,,,
13/11/2015,"17,245.24",,,,,
16/11/2015,"17,483.01",,,,,
17/11/2015,"17,489.50",,,,,
18/11/2015,"17,737.16",,,,,
19/11/2015,"17,732.75",,,,,
20/11/2015,"17,823.81",,,,,
23/11/2015,"17,792.68",,,,,
24/11/2015,"17,812.19",,,,,
25/11/2015,"17,813.39",,,,,
27/11/2015,"17,798.49",,,,,
30/11/2015,"17,719.92",,,,,
01/12/2015,"17,888.35",,,,,
02/12/2015,"17,729.68",,,,,
03/12/2015,"17,477.67",,,,,
04/12/2015,"17,847.63",,,,,
07/12/2015,"17,730.51",,,,,
08/12/2015,"17,568.00",,,,,
09/12/2015,"17,492.30",,,,,
10/12/2015,"17,574.75",,,,,
11/12/2015,"17,265.21",,,,,
14/12/2015,"17,368.50",,,,,
15/12/2015,"17,524.91",,,,,
16/12/2015,"17,749.09",,,,,
17/12/2015,"17,495.84",,,,,
18/12/2015,"17,128.55",,,,,
21/12/2015,"17,251.62",,,,,
22/12/2015,"17,417.27",,,,,
23/12/2015,"17,602.61",,,,,
24/12/2015,"17,552.17",,,,,
28/12/2015,"17,528.27",,,,,
29/12/2015,"17,720.98",,,,,
30/12/2015,"17,603.87",,,,,
31/12/2015,"17,425.03",,,,,
04/01/2016,"17,148.94",,,,,
05/01/2016,"17,158.66",,,,,
06/01/2016,"16,906.51",,,,,
07/01/2016,"16,514.10",,,,,
08/01/2016,"16,346.45",,,,,
11/01/2016,"16,398.57",,,,,
12/01/2016,"16,516.22",,,,,
13/01/2016,"16,151.41",,,,,
14/01/2016,"16,379.05",,,,,
15/01/2016,"15,988.08",,,,,
19/01/2016,"16,016.02",,,,,
20/01/2016,"15,766.74",,,,,
21/01/2016,"15,882.68",,,,,
22/01/2016,"16,093.51",,,,,
25/01/2016,"15,885.22",,,,,
26/01/2016,"16,167.23",,,,,
27/01/2016,"15,944.46",,,,,
28/01/2016,"16,069.64",,,,,
29/01/2016,"16,466.30",,,,,
01/02/2016,"16,449.18",,,,,
02/02/2016,"16,153.54",,,,,
03/02/2016,"16,336.66",,,,,
04/02/2016,"16,416.58",,,,,
05/02/2016,"16,204.97",,,,,
08/02/2016,"16,027.05",,,,,
09/02/2016,"16,014.38",,,,,
10/02/2016,"15,914.74",,,,,
11/02/2016,"15,660.18",,,,,
12/02/2016,"15,973.84",,,,,
16/02/2016,"16,196.41",,,,,
17/02/2016,"16,453.83",,,,,
18/02/2016,"16,413.43",,,,,
19/02/2016,"16,391.99",,,,,
22/02/2016,"16,620.66",,,,,
23/02/2016,"16,431.78",,,,,
24/02/2016,"16,484.99",,,,,
25/02/2016,"16,697.29",,,,,
26/02/2016,"16,639.97",,,,,
29/02/2016,"16,516.50",,,,,
01/03/2016,"16,865.08",,,,,
02/03/2016,"16,899.32",,,,,
03/03/2016,"16,943.90",,,,,
04/03/2016,"17,006.77",,,,,
07/03/2016,"17,073.95",,,,,
08/03/2016,"16,964.10",,,,,
09/03/2016,"17,000.36",,,,,
10/03/2016,"16,995.13",,,,,
11/03/2016,"17,213.31",,,,,
14/03/2016,"17,229.13",,,,,
15/03/2016,"17,251.53",,,,,
16/03/2016,"17,325.76",,,,,
17/03/2016,"17,481.49",,,,,
18/03/2016,"17,602.30",,,,,
21/03/2016,"17,623.87",,,,,
22/03/2016,"17,582.57",,,,,
23/03/2016,"17,502.59",,,,,
24/03/2016,"17,515.73",,,,,
28/03/2016,"17,535.39",,,,,
29/03/2016,"17,633.11",,,,,
30/03/2016,"17,716.66",,,,,
31/03/2016,"17,685.09",,,,,
01/04/2016,"17,792.75",,,,,
04/04/2016,"17,737.00",,,,,
05/04/2016,"17,603.32",,,,,
06/04/2016,"17,716.05",,,,,
07/04/2016,"17,541.96",,,,,
08/04/2016,"17,576.96",,,,,
11/04/2016,"17,556.41",,,,,
12/04/2016,"17,721.25",,,,,
13/04/2016,"17,908.28",,,,,
14/04/2016,"17,926.43",,,,,
15/04/2016,"17,897.46",,,,,
18/04/2016,"18,004.16",,,,,
19/04/2016,"18,053.60",,,,,
20/04/2016,"18,096.27",,,,,
21/04/2016,"17,982.52",,,,,
22/04/2016,"18,003.75",,,,,
25/04/2016,"17,977.24",,,,,
26/04/2016,"17,990.32",,,,,
27/04/2016,"18,041.55",,,,,
28/04/2016,"17,830.76",,,,,
29/04/2016,"17,773.64",,,,,
02/05/2016,"17,891.16",,,,,
03/05/2016,"17,750.91",,,,,
04/05/2016,"17,651.26",,,,,
05/05/2016,"17,660.71",,,,,
06/05/2016,"17,740.63",,,,,
09/05/2016,"17,705.91",,,,,
10/05/2016,"17,928.35",,,,,
11/05/2016,"17,711.12",,,,,
12/05/2016,"17,720.50",,,,,
13/05/2016,"17,535.32",,,,,
16/05/2016,"17,710.71",,,,,
17/05/2016,"17,529.98",,,,,
18/05/2016,"17,526.62",,,,,
19/05/2016,"17,435.40",,,,,
20/05/2016,"17,500.94",,,,,
23/05/2016,"17,492.93",,,,,
24/05/2016,"17,706.05",,,,,
25/05/2016,"17,851.51",,,,,
26/05/2016,"17,828.29",,,,,
27/05/2016,"17,873.22",,,,,
31/05/2016,"17,787.20",,,,,
01/06/2016,"17,789.67",,,,,
02/06/2016,"17,838.56",,,,,
03/06/2016,"17,807.06",,,,,
06/06/2016,"17,920.33",,,,,
07/06/2016,"17,938.28",,,,,
08/06/2016,"18,005.05",,,,,
09/06/2016,"17,985.19",,,,,
10/06/2016,"17,865.34",,,,,
13/06/2016,"17,732.48",,,,,
14/06/2016,"17,674.82",,,,,
15/06/2016,"17,640.17",,,,,
16/06/2016,"17,733.10",,,,,
17/06/2016,"17,675.16",,,,,
20/06/2016,"17,804.87",,,,,
21/06/2016,"17,829.73",,,,,
22/06/2016,"17,780.83",,,,,
23/06/2016,"18,011.07",,,,,
24/06/2016,"17,400.75",,,,,
27/06/2016,"17,140.24",,,,,
28/06/2016,"17,409.72",,,,,
29/06/2016,"17,694.68",,,,,
30/06/2016,"17,929.99",,,,,
01/07/2016,"17,949.37",,,,,
05/07/2016,"17,840.62",,,,,
06/07/2016,"17,918.62",,,,,
07/07/2016,"17,895.88",,,,,
08/07/2016,"18,146.74",,,,,
11/07/2016,"18,226.93",,,,,
12/07/2016,"18,347.67",,,,,
13/07/2016,"18,372.12",,,,,
14/07/2016,"18,506.41",,,,,
15/07/2016,"18,516.55",,,,,
18/07/2016,"18,533.05",,,,,
19/07/2016,"18,559.01",,,,,
20/07/2016,"18,595.03",,,,,
21/07/2016,"18,517.23",,,,,
22/07/2016,"18,570.85",,,,,
25/07/2016,"18,493.06",,,,,
26/07/2016,"18,473.75",,,,,
27/07/2016,"18,472.17",,,,,
28/07/2016,"18,456.35",,,,,
29/07/2016,"18,432.24",,,,,
01/08/2016,"18,404.51",,,,,
02/08/2016,"18,313.77",,,,,
03/08/2016,"18,355.00",,,,,
04/08/2016,"18,352.05",,,,,
05/08/2016,"18,543.53",,,,,
08/08/2016,"18,529.29",,,,,
09/08/2016,"18,533.05",,,,,
10/08/2016,"18,495.66",,,,,
11/08/2016,"18,613.52",,,,,
12/08/2016,"18,576.47",,,,,
15/08/2016,"18,636.05",,,,,
16/08/2016,"18,552.02",,,,,
17/08/2016,"18,573.94",,,,,
18/08/2016,"18,597.70",,,,,
19/08/2016,"18,552.57",,,,,
22/08/2016,"18,529.42",,,,,
23/08/2016,"18,547.30",,,,,
24/08/2016,"18,481.48",,,,,
25/08/2016,"18,448.41",,,,,
26/08/2016,"18,395.40",,,,,
29/08/2016,"18,502.99",,,,,
30/08/2016,"18,454.30",,,,,
31/08/2016,"18,400.88",,,,,
01/09/2016,"18,419.30",,,,,
02/09/2016,"18,491.96",,,,,
06/09/2016,"18,538.12",,,,,
07/09/2016,"18,526.14",,,,,
08/09/2016,"18,479.91",,,,,
09/09/2016,"18,085.45",,,,,
12/09/2016,"18,325.07",,,,,
13/09/2016,"18,066.75",,,,,
14/09/2016,"18,034.77",,,,,
15/09/2016,"18,212.48",,,,,
16/09/2016,"18,123.80",,,,,
19/09/2016,"18,120.17",,,,,
20/09/2016,"18,129.96",,,,,
21/09/2016,"18,293.70",,,,,
22/09/2016,"18,392.46",,,,,
23/09/2016,"18,261.45",,,,,
26/09/2016,"18,094.83",,,,,
27/09/2016,"18,228.30",,,,,
28/09/2016,"18,339.24",,,,,
29/09/2016,"18,143.45",,,,,
30/09/2016,"18,308.15",,,,,
03/10/2016,"18,253.85",,,,,
04/10/2016,"18,168.45",,,,,
05/10/2016,"18,281.03",,,,,
06/10/2016,"18,268.50",,,,,
07/10/2016,"18,240.49",,,,,
10/10/2016,"18,329.04",,,,,
11/10/2016,"18,128.66",,,,,
12/10/2016,"18,144.20",,,,,
13/10/2016,"18,098.94",,,,,
14/10/2016,"18,138.38",,,,,
17/10/2016,"18,086.40",,,,,
18/10/2016,"18,161.94",,,,,
19/10/2016,"18,202.62",,,,,
20/10/2016,"18,162.35",,,,,
21/10/2016,"18,145.71",,,,,
24/10/2016,"18,223.03",,,,,
25/10/2016,"18,169.27",,,,,
26/10/2016,"18,199.33",,,,,
27/10/2016,"18,169.68",,,,,
28/10/2016,"18,161.19",,,,,
31/10/2016,"18,142.42",,,,,
01/11/2016,"18,037.10",,,,,
02/11/2016,"17,959.64",,,,,
03/11/2016,"17,930.67",,,,,
04/11/2016,"17,888.28",,,,,
07/11/2016,"18,259.60",,,,,
08/11/2016,"18,332.74",,,,,
09/11/2016,"18,589.69",,,,,
10/11/2016,"18,807.88",,,,,
11/11/2016,"18,847.66",,,,,
14/11/2016,"18,868.69",,,,,
15/11/2016,"18,923.06",,,,,
16/11/2016,"18,868.14",,,,,
17/11/2016,"18,903.82",,,,,
18/11/2016,"18,867.93",,,,,
21/11/2016,"18,956.69",,,,,
22/11/2016,"19,023.87",,,,,
23/11/2016,"19,083.18",,,,,
25/11/2016,"19,152.14",,,,,
28/11/2016,"19,097.90",,,,,
29/11/2016,"19,121.60",,,,,
30/11/2016,"19,123.58",,,,,
01/12/2016,"19,191.93",,,,,
02/12/2016,"19,170.42",,,,,
05/12/2016,"19,216.24",,,,,
06/12/2016,"19,251.78",,,,,
07/12/2016,"19,549.62",,,,,
08/12/2016,"19,614.81",,,,,
09/12/2016,"19,756.85",,,,,
12/12/2016,"19,796.43",,,,,
13/12/2016,"19,911.21",,,,,
14/12/2016,"19,792.53",,,,,
15/12/2016,"19,852.24",,,,,
16/12/2016,"19,843.41",,,,,
19/12/2016,"19,883.06",,,,,
20/12/2016,"19,974.62",,,,,
21/12/2016,"19,941.96",,,,,
22/12/2016,"19,918.88",,,,,
23/12/2016,"19,933.81",,,,,
27/12/2016,"19,945.04",,,,,
28/12/2016,"19,833.68",,,,,
29/12/2016,"19,819.78",,,,,
30/12/2016,"19,762.60",,,,,
03/01/2017,"19,881.76",,,,,
04/01/2017,"19,942.16",,,,,
05/01/2017,"19,899.29",,,,,
06/01/2017,"19,963.80",,,,,
09/01/2017,"19,887.38",,,,,
10/01/2017,"19,855.53",,,,,
11/01/2017,"19,954.28",,,,,
12/01/2017,"19,891.00",,,,,
13/01/2017,"19,885.73",,,,,
17/01/2017,"19,826.77",,,,,
18/01/2017,"19,804.72",,,,,
19/01/2017,"19,732.40",,,,,
20/01/2017,"19,827.25",,,,,
23/01/2017,"19,799.85",,,,,
24/01/2017,"19,912.71",,,,,
25/01/2017,"20,068.51",,,,,
26/01/2017,"20,100.91",,,,,
27/01/2017,"20,093.78",,,,,
30/01/2017,"19,971.13",,,,,
31/01/2017,"19,864.09",,,,,
01/02/2017,"19,890.94",,,,,
02/02/2017,"19,884.91",,,,,
03/02/2017,"20,071.46",,,,,
06/02/2017,"20,052.42",,,,,
07/02/2017,"20,090.29",,,,,
08/02/2017,"20,054.34",,,,,
09/02/2017,"20,172.40",,,,,
10/02/2017,"20,269.37",,,,,
13/02/2017,"20,412.16",,,,,
14/02/2017,"20,504.41",,,,,
15/02/2017,"20,611.86",,,,,
16/02/2017,"20,619.77",,,,,
17/02/2017,"20,624.05",,,,,
21/02/2017,"20,743.00",,,,,
22/02/2017,"20,775.60",,,,,
23/02/2017,"20,810.32",,,,,
24/02/2017,"20,821.76",,,,,
27/02/2017,"20,837.44",,,,,
28/02/2017,"20,812.24",,,,,
01/03/2017,"21,115.55",,,,,
02/03/2017,"21,002.97",,,,,
03/03/2017,"21,005.71",,,,,
06/03/2017,"20,954.34",,,,,
07/03/2017,"20,924.76",,,,,
08/03/2017,"20,855.73",,,,,
09/03/2017,"20,858.19",,,,,
10/03/2017,"20,902.98",,,,,
13/03/2017,"20,881.48",,,,,
14/03/2017,"20,837.37",,,,,
15/03/2017,"20,950.10",,,,,
16/03/2017,"20,934.55",,,,,
17/03/2017,"20,914.62",,,,,
20/03/2017,"20,905.86",,,,,
21/03/2017,"20,668.01",,,,,
22/03/2017,"20,661.30",,,,,
23/03/2017,"20,656.58",,,,,
24/03/2017,"20,596.72",,,,,
27/03/2017,"20,550.98",,,,,
28/03/2017,"20,701.50",,,,,
29/03/2017,"20,659.32",,,,,
30/03/2017,"20,728.49",,,,,
31/03/2017,"20,663.22",,,,,
03/04/2017,"20,650.21",,,,,
04/04/2017,"20,689.24",,,,,
05/04/2017,"20,648.15",,,,,
06/04/2017,"20,662.95",,,,,
07/04/2017,"20,656.10",,,,,
10/04/2017,"20,658.02",,,,,
11/04/2017,"20,651.30",,,,,
12/04/2017,"20,591.86",,,,,
13/04/2017,"20,453.25",,,,,
17/04/2017,"20,636.92",,,,,
18/04/2017,"20,523.28",,,,,
19/04/2017,"20,404.49",,,,,
20/04/2017,"20,578.71",,,,,
21/04/2017,"20,547.76",,,,,
24/04/2017,"20,763.89",,,,,
25/04/2017,"20,996.12",,,,,
26/04/2017,"20,975.09",,,,,
27/04/2017,"20,981.33",,,,,
28/04/2017,"20,940.51",,,,,
01/05/2017,"20,913.46",,,,,
02/05/2017,"20,949.89",,,,,
03/05/2017,"20,957.90",,,,,
04/05/2017,"20,951.47",,,,,
05/05/2017,"21,006.94",,,,,
08/05/2017,"21,012.28",,,,,
09/05/2017,"20,975.78",,,,,
10/05/2017,"20,943.11",,,,,
11/05/2017,"20,919.42",,,,,
12/05/2017,"20,896.61",,,,,
15/05/2017,"20,981.94",,,,,
16/05/2017,"20,979.75",,,,,
17/05/2017,"20,606.93",,,,,
18/05/2017,"20,663.02",,,,,
19/05/2017,"20,804.84",,,,,
22/05/2017,"20,894.83",,,,,
23/05/2017,"20,937.91",,,,,
24/05/2017,"21,012.42",,,,,
25/05/2017,"21,082.95",,,,,
26/05/2017,"21,080.28",,,,,
30/05/2017,"21,029.47",,,,,
31/05/2017,"21,008.65",,,,,
01/06/2017,"21,144.18",,,,,
02/06/2017,"21,206.29",,,,,
05/06/2017,"21,184.04",,,,,
06/06/2017,"21,136.23",,,,,
07/06/2017,"21,173.69",,,,,
08/06/2017,"21,182.53",,,,,
09/06/2017,"21,271.97",,,,,
12/06/2017,"21,235.67",,,,,
13/06/2017,"21,328.47",,,,,
14/06/2017,"21,374.56",,,,,
15/06/2017,"21,359.90",,,,,
16/06/2017,"21,384.28",,,,,
19/06/2017,"21,528.99",,,,,
20/06/2017,"21,467.14",,,,,
21/06/2017,"21,410.03",,,,,
22/06/2017,"21,397.29",,,,,
23/06/2017,"21,394.76",,,,,
26/06/2017,"21,409.55",,,,,
27/06/2017,"21,310.66",,,,,
28/06/2017,"21,454.61",,,,,
29/06/2017,"21,287.03",,,,,
30/06/2017,"21,349.63",,,,,
03/07/2017,"21,479.27",,,,,
05/07/2017,"21,478.17",,,,,
06/07/2017,"21,320.04",,,,,
07/07/2017,"21,414.34",,,,,
10/07/2017,"21,408.52",,,,,
11/07/2017,"21,409.07",,,,,
12/07/2017,"21,532.14",,,,,
13/07/2017,"21,553.09",,,,,
14/07/2017,"21,637.74",,,,,
17/07/2017,"21,629.72",,,,,
18/07/2017,"21,574.73",,,,,
19/07/2017,"21,640.75",,,,,
20/07/2017,"21,611.78",,,,,
